Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2022-09-30,135.6685333251953,113.0,94.86593627929688,134.62355041503906,226.30589294433597,12.123103141784668,265.25
2022-10-03,139.84068298339844,115.87999725341795,97.8314208984375,137.53073120117188,233.9239044189453,12.495613098144531,242.3999938964844
2022-10-04,143.42384338378906,121.08999633789062,100.80684661865234,139.18772888183594,241.8334503173828,13.149757385253906,249.44000244140625
2022-10-05,143.7183380126953,120.9499969482422,100.59855651855467,137.8978271484375,242.1443634033203,13.19170093536377,240.80999755859372
2022-10-06,142.76611328125,120.3000030517578,100.58863830566406,137.98715209960938,239.80259704589844,13.11280345916748,238.1300048828125
2022-10-07,137.52389526367188,114.55999755859376,97.87108612060548,132.41090393066406,227.6079559326172,12.060185432434082,223.07000732421875
2022-10-10,137.84783935546875,113.66999816894533,97.05782318115234,132.74826049804688,222.75921630859372,11.65471649169922,222.9600067138672
2022-10-11,136.4342498779297,112.20999908447266,96.3833999633789,127.53911590576172,219.0279541015625,11.570825576782228,216.5
2022-10-12,135.80596923828125,112.9000015258789,96.7602767944336,126.50724029541016,219.3583068847656,11.484938621520996,217.2400054931641
2022-10-13,140.3707733154297,112.52999877929688,98.24798583984376,129.2755126953125,227.6079559326172,11.944337844848633,221.72000122070312
2022-10-14,135.84524536132812,106.9000015258789,95.76847839355467,125.77300262451172,222.0887451171875,11.212295532226562,204.9900054931641
2022-10-17,139.8014373779297,113.79000091552734,99.15052032470705,132.99630737304688,230.8047790527344,11.872429847717283,219.3500061035156
2022-10-18,141.11688232421875,116.36000061035156,99.94395446777344,131.7659912109375,231.747314453125,11.951327323913574,220.19000244140625
2022-10-19,141.22486877441406,115.06999969482422,98.81330871582033,132.192626953125,229.78453063964844,12.035215377807615,222.0399932861328
2022-10-20,140.76344299316406,115.25,99.15052032470705,130.50587463378906,229.46383666992188,12.178030967712402,207.27999877929688
2022-10-21,144.57241821289062,119.31999969482422,100.30101013183594,128.99769592285156,235.2648162841797,12.44967269897461,214.44000244140625
2022-10-24,146.7124481201172,119.81999969482422,101.67961120605467,128.7099609375,240.2495574951172,12.582500457763672,211.25
2022-10-25,149.5495147705078,120.5999984741211,103.6235580444336,136.4392852783203,243.56304931640625,13.243634223937988,222.4199981689453
2022-10-26,146.61431884765625,115.66000366210938,94.1518325805664,128.80918884277344,224.7705993652344,12.879111289978027,224.63999938964844
2022-10-27,142.14764404296875,110.95999908447266,91.46405792236328,97.17740631103516,220.33001708984372,13.158743858337402,225.08999633789065
2022-10-28,152.8872528076172,103.41000366210938,95.50070190429688,98.42758178710938,229.19175720214844,13.815881729125977,228.5200042724609
2022-10-31,150.5312042236328,102.44000244140624,93.73527526855467,92.4346160888672,225.55767822265625,13.479323387145996,227.5399932861328
2022-11-01,147.89047241210938,96.79000091552734,89.72840118408203,94.45873260498048,221.70977783203125,13.525263786315918,227.82000732421875
2022-11-02,142.37342834472656,92.12000274658205,86.25707244873047,89.83502960205078,213.86827087402344,13.201685905456545,214.97999572753903
2022-11-03,136.3360595703125,89.30000305175781,82.74610900878906,88.21772003173828,208.18389892578125,13.40342140197754,215.30999755859372
2022-11-04,136.07057189941406,90.9800033569336,85.87030029296875,90.08307647705078,215.1217498779297,14.13746166229248,207.47000122070312
2022-11-07,136.60157775878906,90.52999877929688,87.7646255493164,95.9668960571289,221.4182891845703,14.282269477844238,197.0800018310547
2022-11-08,137.1719207763672,89.9800033569336,88.17127227783203,95.7188491821289,222.38998413085935,14.58287525177002,191.3000030517578
2022-11-09,132.61915588378906,86.13999938964844,86.60420989990234,100.6799087524414,218.15342712402344,13.757957458496094,177.58999633789062
2022-11-10,144.41891479492188,96.62999725341795,93.16995239257812,110.99894714355467,236.10047912597656,15.729374885559082,190.72000122070312
2022-11-11,147.2017059326172,100.79000091552734,95.61971282958984,112.13998413085938,240.11355590820312,16.305620193481445,195.97000122070312
2022-11-14,145.80538940429688,98.48999786376952,94.91551971435548,113.33062744140624,234.7109832763672,16.273658752441406,190.9499969482422
2022-11-15,147.5360107421875,98.94000244140624,97.633056640625,116.16836547851562,235.1190643310547,16.64417266845703,194.4199981689453
2022-11-16,146.3068389892578,97.12000274658205,98.03971099853516,112.3483657836914,235.5478363037109,15.889163970947266,186.9199981689453
2022-11-17,148.20465087890625,94.8499984741211,97.55371856689452,110.58220672607422,235.4990997314453,15.656468391418455,183.1699981689453
2022-11-18,148.76513671875,94.13999938964844,96.63134765625,111.17754364013672,235.0508575439453,15.38882064819336,180.19000244140625
2022-11-21,145.53990173339844,92.45999908447266,94.81634521484376,109.00458526611328,235.8596649169922,15.296939849853516,167.8699951171875
2022-11-22,147.6736297607422,93.1999969482422,96.25445556640624,110.57230377197266,238.76341247558597,16.016992568969727,169.91000366210938
2022-11-23,148.54879760742188,94.12999725341795,97.65290069580078,111.36605072021484,241.2482147216797,16.497365951538086,183.1999969482422
2022-11-25,145.6382293701172,93.41000366210938,96.66110229492188,110.54251861572266,241.16049194335935,16.248693466186523,182.8600006103516
2022-11-28,141.81314086914062,93.9499969482422,95.26266479492188,107.93299102783205,235.57704162597656,15.806272506713867,182.9199981689453
2022-11-29,138.81399536132812,92.41999816894533,94.40970611572266,108.60770416259766,234.1836395263672,15.618517875671388,180.8300018310547
2022-11-30,145.5595245361328,96.54000091552734,100.16214752197266,117.180419921875,248.6148376464844,16.90515899658203,194.6999969482422
2022-12-01,145.83486938476562,95.5,100.16214752197266,119.50221252441406,248.1763916015625,17.1169376373291,194.6999969482422
2022-12-02,145.34320068359375,94.12999725341795,99.61666870117188,122.5284652709961,248.49794006347656,16.858213424682617,194.8600006103516
2022-12-05,144.1829376220703,91.01000213623048,98.66455078125,121.47671508789062,243.8011932373047,16.592491149902344,182.4499969482422
2022-12-06,140.5249786376953,88.25,96.1850357055664,113.23141479492188,238.85113525390625,15.970148086547852,179.82000732421875
2022-12-07,138.5878448486328,88.45999908447266,94.16175842285156,113.04290008544922,238.12030029296875,16.10300636291504,174.0399932861328
2022-12-08,140.26931762695312,90.3499984741211,92.94183349609376,114.43199157714844,241.07278442382807,17.150897979736328,173.44000244140625
2022-12-09,139.78750610351562,89.08999633789062,92.06903839111328,114.99755859375,239.14340209960935,16.983074188232422,179.0500030517578
2022-12-12,142.07861328125,90.5500030517578,92.54509735107422,113.81681823730467,246.0521240234375,17.516517639160156,167.82000732421875
2022-12-13,143.04225158691406,92.48999786376952,94.84608459472656,119.21446228027344,250.34933471679688,18.052949905395508,160.9499969482422
2022-12-14,140.8199920654297,91.58000183105467,94.29068756103516,120.64324188232422,250.6416931152344,17.65536880493164,156.8000030517578
2022-12-15,134.22193908691406,88.44999694824219,90.11519622802734,115.24561309814452,242.64161682128903,16.934131622314453,157.6699981689453
2022-12-16,132.26516723632812,87.86000061035156,89.5201187133789,118.50007629394533,238.4321136474609,16.553531646728516,150.22999572753906
2022-12-19,130.16090393066406,84.91999816894531,87.71503448486328,113.58861541748048,234.300537109375,16.236862182617188,149.8699951171875
2022-12-20,130.09210205078125,85.19000244140625,88.29027557373047,116.17829132080078,235.6160430908203,16.06804656982422,137.8000030517578
2022-12-21,133.18948364257812,86.7699966430664,88.84569549560547,118.8275146484375,238.1787567138672,16.48360252380371,137.57000732421875
2022-12-22,130.0232391357422,83.79000091552734,87.04061889648438,116.20806884765624,232.09837341308597,15.322830200195312,125.3499984741211
2022-12-23,129.65940856933594,85.25,88.49855041503906,117.12090301513672,232.6245574951172,15.189969062805176,123.1500015258789
2022-12-27,127.85993194580078,83.04000091552734,86.67364501953125,115.96991729736328,230.89979553222656,14.106114387512209,109.0999984741211
2022-12-28,123.9365234375,81.81999969482422,85.31487274169922,114.71973419189452,228.5319366455078,14.021203994750977,112.70999908447266
